Região - Sigla;Estado - Sigla;Município;Revenda;CNPJ da Revenda;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;MG;MONTES CLAROS;GEORGE PEREIRA ANDRADE NETO;2,30332E+13;GLP;13/11/2019;72;61;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;JENI DE OLIVEIRA SILVA;1,03533E+13;GLP;13/11/2019;68;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;LAFETA TEIXEIRA COMERCIO DE ALIMENTOS LTDA.;6,96319E+12;GLP;13/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;LUIZ GUSTAVO RODRIGUES SOUZA;1,87155E+13;GLP;13/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;MARIA ELZA PEREIRA SILVA - ME;8,22401E+12;GLP;13/11/2019;75;57;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;NOEL GAS EIRELI;1,73637E+13;GLP;13/11/2019;67;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;PAIVA GAS LTDA;3,91703E+12;GLP;13/11/2019;78;51.68;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;RODRIGUES E RUAS COMERCIO DE GAS LTDA - ME;7,82044E+12;GLP;13/11/2019;73;49.02;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;ROSA MARIA SOARES DA SILVA;6,64545E+13;GLP;13/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;RS REVENDEDORA DE GAS LTDA - ME;2,14501E+13;GLP;13/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;SOARES DE OLIVEIRA COMERCIO DE GAS EIRELI - ME;2,73083E+13;GLP;13/11/2019;77;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;SONIA REGINA DE OLIVEIRA MAIA 93121261649;1,33334E+13;GLP;13/11/2019;77;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;VALDEIR APARECIDO MARQUES NASCIMENTO;1,36292E+12;GLP;13/11/2019;73;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;VALDEMAR BARBOSA CORDEIRO;7,86352E+12;GLP;13/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;AMILTON APARECIDO DIAS;8,45097E+12;GLP;21/11/2019;74;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;DAUDETE SANTANA COSTA 05841774611;1,78036E+13;GLP;21/11/2019;72;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;DERNEGAS LTDA. - ME;3,70543E+12;GLP;21/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;DISK GAS PRIMEIRA OPÇÃO LTDA - ME;1,38367E+13;GLP;21/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;DOMICILIANO GONÇALVES DE SOUZA NETO 04439176631;2,41526E+13;GLP;21/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;EDSON SOARES ROCHA;5,40549E+12;GLP;21/11/2019;67;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;ENEAS RODRIGUES DA SILVA 58747370653;1,77268E+13;GLP;21/11/2019;69;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;GEORGE PEREIRA ANDRADE NETO;2,30332E+13;GLP;21/11/2019;72;61;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;JENI DE OLIVEIRA SILVA;1,03533E+13;GLP;21/11/2019;68;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;LAFETA TEIXEIRA COMERCIO DE ALIMENTOS LTDA.;6,96319E+12;GLP;21/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;LUIZ GUSTAVO RODRIGUES SOUZA;1,87155E+13;GLP;21/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;MARIA ELZA PEREIRA SILVA - ME;8,22401E+12;GLP;21/11/2019;75;57;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;NOEL GAS EIRELI;1,73637E+13;GLP;21/11/2019;67;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;PAIVA GAS LTDA;3,91703E+12;GLP;21/11/2019;78;51.68;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;RODRIGUES E RUAS COMERCIO DE GAS LTDA - ME;7,82044E+12;GLP;21/11/2019;73;49.02;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;ROSA MARIA SOARES DA SILVA;6,64545E+13;GLP;21/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;RS REVENDEDORA DE GAS LTDA - ME;2,14501E+13;GLP;21/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;SOARES DE OLIVEIRA COMERCIO DE GAS EIRELI - ME;2,73083E+13;GLP;21/11/2019;77;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;SONIA REGINA DE OLIVEIRA MAIA 93121261649;1,33334E+13;GLP;21/11/2019;77;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;VALDEIR APARECIDO MARQUES NASCIMENTO;1,36292E+12;GLP;21/11/2019;73;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;VALDEMAR BARBOSA CORDEIRO;7,86352E+12;GLP;21/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;AMILTON APARECIDO DIAS;8,45097E+12;GLP;27/11/2019;73;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;DAUDETE SANTANA COSTA 05841774611;1,78036E+13;GLP;27/11/2019;72;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;DERNEGAS LTDA. - ME;3,70543E+12;GLP;27/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;DISK GAS PRIMEIRA OPÇÃO LTDA - ME;1,38367E+13;GLP;27/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;DOMICILIANO GONÇALVES DE SOUZA NETO 04439176631;2,41526E+13;GLP;27/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;EDSON SOARES ROCHA;5,40549E+12;GLP;27/11/2019;67;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;ENEAS RODRIGUES DA SILVA 58747370653;1,77268E+13;GLP;27/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;GEORGE PEREIRA ANDRADE NETO;2,30332E+13;GLP;27/11/2019;70;61;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;JENI DE OLIVEIRA SILVA;1,03533E+13;GLP;27/11/2019;68;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;LAFETA TEIXEIRA COMERCIO DE ALIMENTOS LTDA.;6,96319E+12;GLP;27/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;LUIZ GUSTAVO RODRIGUES SOUZA;1,87155E+13;GLP;27/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;MARIA ELZA PEREIRA SILVA - ME;8,22401E+12;GLP;27/11/2019;75;57;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;NOEL GAS EIRELI;1,73637E+13;GLP;27/11/2019;67;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;PAIVA GAS LTDA;3,91703E+12;GLP;27/11/2019;75;49.88;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;RODRIGUES E RUAS COMERCIO DE GAS LTDA - ME;7,82044E+12;GLP;27/11/2019;70;49.02;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;ROSA MARIA SOARES DA SILVA;6,64545E+13;GLP;27/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;RS REVENDEDORA DE GAS LTDA - ME;2,14501E+13;GLP;27/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;SONIA REGINA DE OLIVEIRA MAIA 93121261649;1,33334E+13;GLP;27/11/2019;77;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;VALDEIR APARECIDO MARQUES NASCIMENTO;1,36292E+12;GLP;27/11/2019;73;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;VALDEMAR BARBOSA CORDEIRO;7,86352E+12;GLP;27/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;JOSE GILSON FONSECA;1,24342E+12;GLP;28/11/2019;72;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;A MURILAR LTDA;2,27809E+13;GLP;06/11/2019;78;51.65;R$ / 13 kg;BRANCA
SE;MG;MURIAE;CARLOS JOSE DE OLIVEIRA 60541245600 - ME;1,33416E+13;GLP;06/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;IMPERIO DO GÁS DE MURIAE LTDA;6,95539E+12;GLP;06/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;JUAREZ ANTONIO DA FONSECA;4,29415E+13;GLP;06/11/2019;73;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;KÁSSIA DISTRIBUIDORA LTDA.;1,15215E+12;GLP;06/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;OZILIA MARIA PENA DA SILVA - ME;3,24667E+12;GLP;12/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;A MURILAR LTDA;2,27809E+13;GLP;13/11/2019;78;51.65;R$ / 13 kg;BRANCA
SE;MG;MURIAE;CARLOS JOSE DE OLIVEIRA 60541245600 - ME;1,33416E+13;GLP;13/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;IMPERIO DO GÁS DE MURIAE LTDA;6,95539E+12;GLP;13/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;KÁSSIA DISTRIBUIDORA LTDA.;1,15215E+12;GLP;13/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;A MURILAR LTDA;2,27809E+13;GLP;21/11/2019;78;51.65;R$ / 13 kg;BRANCA
SE;MG;MURIAE;FORTT DISTRIBUIDORA LTDA - ME.;1,53588E+13;GLP;21/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;IMPERIO DO GÁS DE MURIAE LTDA;6,95539E+12;GLP;21/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;KÁSSIA DISTRIBUIDORA LTDA.;1,15215E+12;GLP;21/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;OZILIA MARIA PENA DA SILVA - ME;3,24667E+12;GLP;21/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;CARLOS JOSE DE OLIVEIRA 60541245600 - ME;1,33416E+13;GLP;25/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;JUAREZ ANTONIO DA FONSECA;4,29415E+13;GLP;25/11/2019;73;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;A MURILAR LTDA;2,27809E+13;GLP;27/11/2019;78;51.65;R$ / 13 kg;BRANCA
SE;MG;MURIAE;FORTT DISTRIBUIDORA LTDA - ME.;1,53588E+13;GLP;27/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;MURIAE;OZILIA MARIA PENA DA SILVA - ME;3,24667E+12;GLP;27/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;BAR MERCEARIA E GÁS CANADA II LTDA. - ME.;7,72076E+12;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;CARLINHOS GÁS LTDA ME;1,21431E+12;GLP;04/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;ELCIONE MARIA DE LIMA E SOUZA;8,75607E+12;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;FERREIRA GÁS LTDA.;5,35909E+12;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;NENEU GÁS COMÉRCIO LTDA;6,79668E+12;GLP;04/11/2019;76;59.68;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;BAR MERCEARIA E GÁS CANADA II LTDA. - ME.;7,72076E+12;GLP;11/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;ELCIONE MARIA DE LIMA E SOUZA;8,75607E+12;GLP;11/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;NENEU GÁS COMÉRCIO LTDA;6,79668E+12;GLP;11/11/2019;76;59.68;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;BELA FAMA GAS LTDA - ME;4,43697E+12;GLP;12/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;COMERCIAL LAPA E GÁS LTDA - ME;1,40708E+13;GLP;12/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;BAR MERCEARIA E GÁS CANADA II LTDA. - ME.;7,72076E+12;GLP;19/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;CARLINHOS GÁS LTDA ME;1,21431E+12;GLP;19/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;ELCIONE MARIA DE LIMA E SOUZA;8,75607E+12;GLP;19/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;FERREIRA GÁS LTDA.;5,35909E+12;GLP;19/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;NENEU GÁS COMÉRCIO LTDA;6,79668E+12;GLP;19/11/2019;76;59.68;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;BAR MERCEARIA E GÁS CANADA II LTDA. - ME.;7,72076E+12;GLP;26/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;CARLINHOS GÁS LTDA ME;1,21431E+12;GLP;26/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;ELCIONE MARIA DE LIMA E SOUZA;8,75607E+12;GLP;26/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;FERREIRA GÁS LTDA.;5,35909E+12;GLP;26/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;NENEU GÁS COMÉRCIO LTDA;6,79668E+12;GLP;26/11/2019;76;59.68;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;COMERCIAL E ORGANIZAÇÃO NOVA ERA LTDA ME;8,64645E+13;GLP;04/11/2019;70;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;DISABEL DISTRIBUIDORA DE ALIMENTOS E BEBIDAS LTDA.;8,01836E+11;GLP;04/11/2019;71.9;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;RAISSA VIANA MATTAR MENDES - ME;1,44105E+13;GLP;04/11/2019;68;50.5;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;SIMONE OLIVEIRA DE JESUS SILVA;1,22928E+13;GLP;04/11/2019;72;;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;COMERCIAL E ORGANIZAÇÃO NOVA ERA LTDA ME;8,64645E+13;GLP;11/11/2019;70;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;DISABEL DISTRIBUIDORA DE ALIMENTOS E BEBIDAS LTDA.;8,01836E+11;GLP;11/11/2019;71.9;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;RAISSA VIANA MATTAR MENDES - ME;1,44105E+13;GLP;11/11/2019;68;50.5;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;SIMONE OLIVEIRA DE JESUS SILVA;1,22928E+13;GLP;11/11/2019;72;;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;COMERCIAL E ORGANIZAÇÃO NOVA ERA LTDA ME;8,64645E+13;GLP;21/11/2019;70;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;DISABEL DISTRIBUIDORA DE ALIMENTOS E BEBIDAS LTDA.;8,01836E+11;GLP;21/11/2019;71.9;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;RAISSA VIANA MATTAR MENDES - ME;1,44105E+13;GLP;21/11/2019;68;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;SIMONE OLIVEIRA DE JESUS SILVA;1,22928E+13;GLP;21/11/2019;72;;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;COMERCIAL E ORGANIZAÇÃO NOVA ERA LTDA ME;8,64645E+13;GLP;27/11/2019;70;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;DISABEL DISTRIBUIDORA DE ALIMENTOS E BEBIDAS LTDA.;8,01836E+11;GLP;27/11/2019;71.9;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;RAISSA VIANA MATTAR MENDES - ME;1,44105E+13;GLP;27/11/2019;68;52;R$ / 13 kg;BRANCA
SE;MG;OLIVEIRA;SIMONE OLIVEIRA DE JESUS SILVA;1,22928E+13;GLP;27/11/2019;72;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;ALVARO AUGUSTO GOMES - ME;1,99554E+13;GLP;04/11/2019;80;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;RAFAEL DA SILVA NASCIMENTO ME;1,3538E+13;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;SUPERMERCADO PEDROSA LTDA;1,69919E+13;GLP;04/11/2019;70;57;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;VRG GÁS LTDA;5,92319E+12;GLP;04/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;ALVARO AUGUSTO GOMES - ME;1,99554E+13;GLP;11/11/2019;80;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;RAFAEL DA SILVA NASCIMENTO ME;1,3538E+13;GLP;11/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;SUPERMERCADO PEDROSA LTDA;1,69919E+13;GLP;11/11/2019;70;57;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;SILVANIA MARIA RODRIGUES DA SILVA 06046291682;1,44343E+13;GLP;12/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;ALVARO AUGUSTO GOMES - ME;1,99554E+13;GLP;18/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;SILVANIA MARIA RODRIGUES DA SILVA 06046291682;1,44343E+13;GLP;18/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;SUPERMERCADO PEDROSA LTDA;1,69919E+13;GLP;18/11/2019;70;57;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;VRG GÁS LTDA;5,92319E+12;GLP;18/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;ALVARO AUGUSTO GOMES - ME;1,99554E+13;GLP;25/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;RAFAEL DA SILVA NASCIMENTO ME;1,3538E+13;GLP;25/11/2019;78;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;SILVANIA MARIA RODRIGUES DA SILVA 06046291682;1,44343E+13;GLP;25/11/2019;75;;R$ / 13 kg;BRANCA
SE;MG;OURO PRETO;SUPERMERCADO PEDROSA LTDA;1,69919E+13;GLP;25/11/2019;70;57;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;JANDAIA GAS LTDA.;5,66859E+12;GLP;06/11/2019;75;62;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;PATAFUFO COMÉRCIO DE GÁS LTDA;2,12323E+13;GLP;06/11/2019;65;52.51;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;SUPERMERCADO PEIXOTO & FILHOS LTDA;1,88144E+13;GLP;06/11/2019;69.9;;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;MERCADINHO E MERCEARIA N S PIEDADE LTDA;4,19296E+13;GLP;12/11/2019;60;;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;JANDAIA GAS LTDA.;5,66859E+12;GLP;13/11/2019;75;62;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;SUPERMERCADO PEIXOTO & FILHOS LTDA;1,88144E+13;GLP;13/11/2019;69.9;;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;JANDAIA GAS LTDA.;5,66859E+12;GLP;18/11/2019;75;62;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;MERCADINHO E MERCEARIA N S PIEDADE LTDA;4,19296E+13;GLP;18/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;PATAFUFO COMÉRCIO DE GÁS LTDA;2,12323E+13;GLP;18/11/2019;65;48.7;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;JANDAIA GAS LTDA.;5,66859E+12;GLP;25/11/2019;75;62;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;PATAFUFO COMÉRCIO DE GÁS LTDA;2,12323E+13;GLP;25/11/2019;65;48.7;R$ / 13 kg;BRANCA
SE;MG;PARA DE MINAS;SUPERMERCADO PEIXOTO & FILHOS LTDA;1,88144E+13;GLP;25/11/2019;69.9;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;BELCHIOR DIAS DE SOUSA;9,64214E+12;GLP;06/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;GURGEL & AMARAL TELEGÁS LTDA;8,88302E+12;GLP;06/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;JOSÉ PEDRO GOMES CALDAS;1,12046E+13;GLP;06/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;LAYS GAS LTDA;1,37031E+12;GLP;06/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;PEÇA GÁS LTDA.;5,84494E+12;GLP;06/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;REDE GAS II LTDA - EPP;1,48114E+13;GLP;06/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;SOUZA & ANDRADE LTDA - ME;4,82527E+12;GLP;06/11/2019;70;65;R$ / 13 kg;BRANCA
SE;MG;PARACATU;TELE GAS CIDADE NOVA LTDA - ME;2,18108E+13;GLP;06/11/2019;63;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;ANA MARIA PEREIRA DIAS ME;2,47828E+12;GLP;12/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;BELCHIOR DIAS DE SOUSA;9,64214E+12;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;GURGEL & AMARAL TELEGÁS LTDA;8,88302E+12;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;JOSÉ PEDRO GOMES CALDAS;1,12046E+13;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;LAYS GAS LTDA;1,37031E+12;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;REDE GAS II LTDA - EPP;1,48114E+13;GLP;13/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;SOUZA & ANDRADE LTDA - ME;4,82527E+12;GLP;13/11/2019;70;65;R$ / 13 kg;BRANCA
SE;MG;PARACATU;TELE GAS CIDADE NOVA LTDA - ME;2,18108E+13;GLP;13/11/2019;63;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;ANA MARIA PEREIRA DIAS ME;2,47828E+12;GLP;19/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;BELCHIOR DIAS DE SOUSA;9,64214E+12;GLP;19/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;GURGEL & AMARAL TELEGÁS LTDA;8,88302E+12;GLP;19/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;LAYS GAS LTDA;1,37031E+12;GLP;19/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;PEÇA GÁS LTDA.;5,84494E+12;GLP;19/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;REDE GAS II LTDA - EPP;1,48114E+13;GLP;19/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;TELE GAS CIDADE NOVA LTDA - ME;2,18108E+13;GLP;19/11/2019;63;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;SOUZA & ANDRADE LTDA - ME;4,82527E+12;GLP;20/11/2019;70;65;R$ / 13 kg;BRANCA
SE;MG;PARACATU;ANA MARIA PEREIRA DIAS ME;2,47828E+12;GLP;26/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;BELCHIOR DIAS DE SOUSA;9,64214E+12;GLP;26/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;GURGEL & AMARAL TELEGÁS LTDA;8,88302E+12;GLP;26/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;LAYS GAS LTDA;1,37031E+12;GLP;26/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;PEÇA GÁS LTDA.;5,84494E+12;GLP;26/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;REDE GAS II LTDA - EPP;1,48114E+13;GLP;26/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PARACATU;SOUZA & ANDRADE LTDA - ME;4,82527E+12;GLP;26/11/2019;70;65;R$ / 13 kg;BRANCA
SE;MG;PARACATU;TELE GAS CIDADE NOVA LTDA - ME;2,18108E+13;GLP;26/11/2019;63;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;ABRÃAO CESAR DE OLIVEIRA;9,08903E+11;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;ALEX ANDRADE CAMPOS - ME;7,02146E+12;GLP;04/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;BUTEKÃO NOSSA SENHORA DA PENHA LTDA.;2,15858E+13;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;DOMENICA SOUZA ALVES 28111325894;1,26506E+13;GLP;04/11/2019;68;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;EDILAR UMBELINO DE OLIVEIRA;3,98643E+12;GLP;04/11/2019;65;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;IPE DISTRIBUIDORA DE GAS LTDA;1,04969E+13;GLP;04/11/2019;68;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;LEANDRO ANTONIO DE OLIVEIRA 08419460605;2,23302E+13;GLP;04/11/2019;68;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;LEILA MARIA PEREIRA 68877455691;2,03618E+13;GLP;04/11/2019;70;53;R$ / 13 kg;BRANCA
SE;MG;PASSOS;MARCOS JOSE DE FIGUEIREDO - ME;5,11592E+12;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;NAÇÕES GÁS LTDA - ME;4,98375E+12;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;PETROPASSOS COMERCIO DE GAS LTDA;5,56555E+12;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;PETROPASSOS COMERCIO DE GAS LTDA;5,56555E+12;GLP;04/11/2019;70;;R$ / 13 kg;BRANCA
SE;MG;PASSOS;R A DISTRIBUIDORA DE GAS LTDA - ME;1,10644E+13;GLP;04/11/2019;75;55;R$ / 13 kg;BRANCA
